,Blunder scores,Eval swings (first 10 moves),Eval swings std (middlegame),Eval swings mean (middlegame),Opening depth,Mean eval swings,Eval swing std,Mean time usage per move (%),Time usage std per move (%),Moves per game,"Mean time usage per move (%, middlegame)","Time usage std per move (%, middlegame)",Moves before time pressure,Type 1,Type 2,Type 3,Type 4
0,0.16666666666666666,0.17,0.337115863262407,0.2255,6,0.21045454545454548,0.3248659397164911,2.9411881977671457,3.217433559262291,18.0,7.332500000000001,7.41157904547799,20,U,G,T,L
0,0.3888888888888889,0.16,0.8050334079271418,0.6166666666666667,11,0.485625,0.7286605862814318,2.1944444444444446,3.7077138783800905,13.5,6.0200000000000005,8.960527581870084,12,U,H,T,V
0,0.19047619047619047,0.08,0.5206440742972499,0.2034285714285714,2,0.32975,0.7090495172755693,2.386363636363636,3.3180522046474623,31.5,6.1165714285714285,8.508550005334476,35,U,G,T,L
0,0.3695652173913043,0.31,0.6440782888013407,0.545,7,0.49863636363636366,0.6307689596987794,2.7347144006436035,3.0240507645149686,17.25,6.7065,6.958501256509344,20,U,H,N,V
0,0.34615384615384615,0.24,0.4022272682978105,0.29041666666666666,3,0.29041666666666666,0.4022272682978105,2.7471264367816093,3.991132530853422,19.5,6.373333333333332,9.259427471579938,24,U,G,N,L
0,0.3,0.09,3.3723497530865414,1.16,9,0.9883333333333333,3.0859877816082313,3.361616161616162,4.411964503299177,15.0,8.565333333333333,10.268107258237356,15,U,H,T,V
0,0.11666666666666667,0.08,0.7947219897144362,0.3505263157894737,20,0.24821428571428572,0.6664169175047314,1.6047619047619046,1.6978009084548595,22.5,4.370526315789474,4.449995597606075,19,I,G,T,L
0,0.4722222222222222,0.1,0.8170846178501177,0.685,12,0.5088235294117647,0.7361545553834228,2.4972766884531588,2.787982345348743,13.5,7.161666666666666,6.408735279194163,12,U,H,T,V
0,0.3793103448275862,0.12,1.3915329123502063,0.5896153846153847,4,0.5696296296296296,1.368456405762688,2.3118580765639587,2.5224272384583033,21.75,5.680000000000001,6.049354345713268,26,U,H,T,V
0,0.6285714285714286,1.63,2.2451371560938553,1.3805555555555555,5,1.1145454545454545,1.8934774406318704,2.904121212121212,3.2940213242856338,26.25,9.897777777777778,10.051717766897333,18,U,H,N,V
0,0.21666666666666667,0.0,,,6,,,,,22.5,,,0,U,H,T,L
0,0.18181818181818182,0.37,0.2853944638566068,0.2683333333333333,6,0.2755,0.2856843123375687,2.614508928571429,3.7276875126519218,16.5,6.37388888888889,8.6648194298343,18,U,G,N,L
0,0.058823529411764705,0.12,0.3484097204920284,0.2332,12,0.20787878787878789,0.3121774092539127,2.5806451612903225,3.2905696460055855,25.5,7.596800000000001,9.028709173150576,25,U,G,T,L
0,0.28,0.28,1.6027144711049837,0.6813043478260871,5,0.6658333333333333,1.5693169842646353,3.143115942028986,3.96428120408426,18.75,7.508695652173915,9.217021459505245,23,U,H,N,V
0,0.8043478260869565,0.41,5.360574688315702,2.7992857142857144,10,2.144285714285714,4.466615689119192,4.556679308891698,7.338371931033637,17.25,11.840000000000002,19.625816592516017,14,U,H,N,V
0,0.0,0.13,0.11558546621439912,0.18600000000000003,14,0.158125,0.11605853408230406,2.5516939252336446,3.915239639116825,12.75,7.9529999999999985,9.921274615693289,10,U,G,T,L
0,0.15625,0.29,0.42055004180517885,0.36636363636363634,2,0.408,0.42346192272741595,3.232513661202186,3.4185871768399103,24.0,8.458181818181819,9.518773248472945,22,U,G,N,L
0,0.2564102564102564,0.55,0.6138048782564606,0.35083333333333333,4,0.35405405405405405,0.6055367658324099,1.9945526922271108,2.4011500966066226,29.25,5.228888888888889,6.261973115687042,36,U,G,N,V
0,0.46296296296296297,0.17,0.9924931687716946,0.5573684210526316,7,0.728,1.6107813838838176,3.7786324786324785,4.189184532985364,20.25,9.027368421052632,7.999878361648356,19,U,H,T,V
0,0.20689655172413793,0.16,0.4665507934374808,0.30875,13,0.2951851851851852,0.4078213256050174,3.57703081232493,4.189800431215586,21.75,18.05,8.679163883363747,8,U,G,T,L
0,0.28205128205128205,0.15,0.31555174777815237,0.2529411764705882,2,0.4837837837837838,1.0983127245192241,2.3299811439346327,3.7826185508512995,29.25,6.216470588235294,10.149381794086723,34,U,G,T,L
0,0.375,0.48,0.848015640372151,0.606,6,0.6436666666666666,0.9843166133934238,3.2105191256830596,4.321738178820122,24.0,9.248000000000001,11.935134157956545,20,U,H,N,V
0,0.29411764705882354,0.31,0.6470436161314558,0.468235294117647,3,0.385625,0.5389591970910528,2.798387096774194,4.65559153888663,25.5,9.868235294117646,15.099402403445525,17,U,H,N,V
0,0.14772727272727273,0.11,1.023596692742771,0.5442424242424242,7,0.605,0.9628672881732696,2.2874022743425724,3.350811989444615,33.0,6.319999999999999,9.379999999999999,33,U,H,T,V
0,0.2727272727272727,0.06,0.5961590019076753,0.3005555555555556,6,0.29600000000000004,0.5643664356463897,2.7196428571428575,4.506131325429756,16.5,6.608888888888889,10.53755685987807,18,U,G,T,L
0,0.46938775510204084,0.23,2.54682303581493,1.3486363636363636,9,1.3104255319148936,2.508781063321743,2.085642124598194,2.888898930767093,36.75,8.254545454545456,9.104670035219094,22,U,H,T,V
0,0.3103448275862069,0.09,0.3571986137615915,0.29555555555555557,11,0.3825925925925926,0.5909483420908659,3.480859010270775,2.8917533094255012,21.75,9.613333333333333,7.533767122683281,18,U,G,T,L
0,0.7647058823529411,0.0,,,3,,,,,25.5,,,0,U,H,T,V
0,0.29838709677419356,0.15,0.5961855662771697,0.2990909090909091,5,0.5896721311475409,1.4271346201545654,1.5330025884383092,1.6061705363517689,46.5,8.578181818181816,5.563742861782402,22,U,G,T,L
0,0.08571428571428572,0.11,1.0481508621782731,0.32266666666666666,2,0.33090909090909093,0.9999073820745962,2.686181818181818,2.584462244047897,26.25,6.765333333333333,6.492663091751219,30,U,G,T,V
0,0.2,0.06,0.6410520356556875,0.3422222222222222,2,0.3422222222222222,0.6410520356556875,4.38989898989899,6.417123489790203,15.0,9.657777777777778,14.117671677538446,18,U,G,T,L
0,0.3064516129032258,0.11,5.731734584679088,2.049642857142857,5,1.9810344827586206,5.640565033010932,2.6685665431746943,1.9977427630586615,23.25,6.665714285714286,4.789571564054114,28,I,H,T,V
0,0.34615384615384615,0.18,0.5128788959440249,0.5361904761904762,8,0.48541666666666666,0.49868504625897786,2.1623563218390807,2.0383664090143845,19.5,5.561904761904763,4.814619007821511,21,I,H,T,L
0,0.42857142857142855,0.41,0.7866379569804134,0.48416666666666663,2,0.9296969696969697,1.838281270726281,2.849939393939394,3.17949368944367,26.25,7.239999999999999,8.279668130295205,24,U,H,N,V
0,0.32,0.08,0.9004152557849303,0.4765217391304348,3,0.575625,1.142213055823482,1.781547619047619,1.945086237637888,37.5,5.064347826086958,5.543457265471276,46,U,H,T,V
0,0.09615384615384616,0.0,,,4,,,,,19.5,,,0,U,H,T,L
0,0.4642857142857143,0.0,,,3,,,,,42.0,,,0,U,H,T,V
0,0.25,0.23,0.5938537979446905,0.3896,6,0.43088235294117644,0.6130122725898813,2.8595938375350145,3.520352534961351,27.0,7.715199999999999,9.768195466239742,25,U,H,N,L
0,0.037037037037037035,0.12,0.17254210854391233,0.13227272727272726,9,0.12480000000000001,0.16325133996387287,1.9921367521367523,2.110906249792343,20.25,5.1845454545454555,5.049310869786119,22,I,G,T,L
0,0.16666666666666666,0.11,1.0499293152167752,0.5214814814814814,5,0.5039285714285715,1.0344808656401825,1.9416666666666667,1.6665092518254299,22.5,4.779259259259259,4.024759836051306,27,I,H,T,V
0,0.6923076923076923,0.37,1.9322221475638437,0.9329166666666667,3,0.9329166666666667,1.9322221475638437,2.7385057471264367,2.946610288480608,19.5,6.353333333333333,6.836135869275011,24,U,H,N,V
0,0.08139534883720931,0.24,0.2986532953939621,0.28055555555555556,5,0.3695238095238095,0.92191992769319,2.1337271750805584,3.055841182969277,32.25,8.475555555555554,7.838053646621734,18,U,G,N,L
0,0.1875,0.12,0.29739271047291027,0.19666666666666668,6,0.17714285714285716,0.2790210516300647,1.584231805929919,1.8777302849156834,12.0,3.805,4.146289688603315,12,I,G,T,L
0,0.35294117647058826,0.0,,,13,,,,,12.75,,,0,U,H,T,V
0,0.4074074074074074,0.68,0.8935842174206011,0.5983333333333334,4,0.5744,0.8829169458863803,2.390761154855643,2.180139390909055,20.25,9.466666666666667,8.285771285589618,24,U,H,N,V
0,0.42424242424242425,0.18,3.092037687160933,1.4883333333333335,6,1.6125806451612903,3.1610556968012395,3.1261473905061634,6.462892334905038,24.75,8.955555555555556,20.072855016084088,18,U,H,N,V
0,0.3,0.14,2.1686497546265415,0.7842857142857143,11,0.6233333333333334,1.9216598217656096,1.7527777777777778,1.9127016649081385,15.0,4.792142857142857,4.34795828047961,14,I,H,T,V
0,0.41304347826086957,0.43,5.223282769938542,1.8875,5,1.8042857142857143,5.105288014822054,2.38685208596713,2.7419024700802614,17.25,5.6240000000000006,6.265271363888231,20,U,H,N,V
0,0.20512820512820512,0.18,0.4493625114166364,0.3746666666666667,8,0.39432432432432435,0.5356229008284576,2.643620364550597,4.214621278957758,29.25,11.605333333333334,14.905921098996995,15,U,G,T,L
0,0.5384615384615384,0.08,0.4866959180706847,0.309375,12,0.7004166666666667,1.404159904082111,3.479705459770115,4.346561952890678,19.5,9.675,9.499090482777811,16,U,G,T,L
0,0.6,0.33,1.0393650322815706,0.6578571428571429,11,0.5188888888888888,0.9475534371949,2.4343434343434343,4.211879345189068,15.0,6.6,10.235852525465424,14,U,H,N,V
0,0.18421052631578946,0.12,1.1409730861564322,0.520625,4,0.49294117647058827,1.1106235000320899,2.953049109552078,4.212020778475142,14.25,6.785,9.367277797382403,16,U,H,T,V
0,0.5192307692307693,0.13,2.0445986809723236,1.1186363636363637,4,1.03375,1.9747907153835866,3.7255747126436787,5.258154713462846,19.5,8.287272727272727,12.196453107287724,22,U,H,T,V
0,0.3770491803278688,0.11,0.7832842908567939,0.42696969696969694,5,2.1757627118644067,10.049923005947965,1.554551577056909,2.0046722294899224,45.75,6.223030303030303,7.521828436643782,33,U,H,T,V
0,0.42857142857142855,0.29,0.8915097213902569,0.681875,8,0.5805263157894737,0.84893052774398,3.137031768610716,4.491745271709268,15.75,7.889999999999999,10.624926666413593,16,U,H,N,V
0,0.0,0.19,0.1555167339724396,0.13363636363636364,7,0.1511111111111111,0.16743352988008275,5.361111111111112,12.622974403676542,15.0,14.363636363636367,34.52611975670804,11,U,G,T,L
0,0.0,0.22,0.16290671100733717,0.2005263157894737,3,0.2005263157894737,0.16290671100733717,3.0329540066382172,7.266729941393121,15.75,6.733157894736842,16.132140469892732,19,U,G,N,L
0,0.14893617021276595,0.52,10.645203454568039,2.0165116279069766,7,1.9386666666666668,10.40695824917156,1.295052716950527,1.5738153962209445,35.25,3.6632558139534885,4.3791213083221505,43,I,H,N,V
0,0.2,0.22,0.781312533729185,0.43333333333333335,4,1.3363636363636362,5.3264879483235825,2.9459393939393936,3.0759688101819442,26.25,7.793333333333334,8.552403509955635,24,U,H,N,L
0,0.30952380952380953,0.13,0.7982149201960143,0.5329411764705883,7,0.4794736842105263,0.7694621042160306,2.4125177809388334,2.417653503379394,15.75,5.825882352941176,5.491537875248984,17,I,H,T,V
0,0.5185185185185185,0.25,1.5326999209300716,0.895,9,0.7968000000000001,1.4592712793263172,2.5618803418803417,2.4319960259870155,20.25,6.717727272727274,5.696471699819093,22,U,H,T,V
0,0.29411764705882354,0.18,1.7359549946901682,0.7269230769230769,7,0.664,1.6179740418189659,3.1439252336448598,4.004565479098944,12.75,7.596923076923076,8.91875120613436,13,U,H,T,V
0,0.27586206896551724,0.53,6.520187078486439,2.4465384615384616,5,2.36,6.409362742834171,2.325552443199502,2.2503642551039187,21.75,5.710769230769231,5.381762479394218,26,I,H,N,V
0,0.06060606060606061,0.18,0.27421089129213266,0.20129032258064516,2,0.20129032258064516,0.27421089129213266,1.9896407028586418,1.8758136838630388,24.75,4.89451612903226,4.614501662303075,31,I,G,N,L
0,0.11428571428571428,0.17,1.3831928570661105,0.4403125,5,0.43666666666666665,1.3615700190099176,1.9869090909090907,3.3333357575748757,26.25,5.0975,8.4324958996002,32,U,H,T,V
0,0.5897435897435898,0.0,,,5,,,,,29.25,,,0,U,H,T,V
0,0.3235294117647059,0.11,0.6533088855970045,0.380625,5,0.3803030303030303,0.6430225737118646,1.9740957966764416,1.9899344273130002,25.5,4.95125,5.0035314947899385,32,I,H,T,V
0,0.2962962962962963,0.21,1.3158163729307852,0.61,7,0.5816,1.2652953541894214,2.5413675213675218,5.260438245432163,20.25,6.3734782608695655,12.763916329992586,23,U,H,T,V
0,0.40540540540540543,0.41,0.578606659715101,0.4824,9,0.5414285714285715,0.8036942016388441,2.5448818897637793,2.6374826468868804,27.75,7.8176,7.391870128729265,25,U,H,N,L
0,0.3076923076923077,0.12,1.562958732660591,0.83,12,0.47454545454545455,1.1786209198581505,0.7733333333333334,0.8032821560461941,9.75,3.5733333333333337,2.7193724766325533,6,I,H,T,V
0,0.0603448275862069,0.12,0.10273003027107927,0.04555555555555555,6,0.053214285714285714,0.10914722572340944,1.3687258687258688,1.5476359602462508,43.5,4.155555555555556,4.63258787722927,54,I,G,T,L
0,0.06666666666666667,0.14,0.1842429226468538,0.13363636363636364,6,0.12692307692307692,0.16903572676531112,2.024908424908425,1.9775823687315124,11.25,4.829090909090909,4.279554777182913,11,I,G,T,L
0,0.3170731707317073,0.08,0.49058059295269535,0.3045454545454545,3,0.41666666666666663,0.7373970341443693,2.4123116069680957,2.4131227097944192,30.75,6.290909090909091,6.594204066657876,33,U,G,T,L
0,0.3958333333333333,0.21,0.9327680724897681,0.45909090909090905,5,0.45304347826086955,0.9117836405171046,2.0537757437070936,2.135849556483755,18.0,4.8590909090909085,4.90847460457146,22,I,H,N,V
0,0.3541666666666667,0.63,1.6349431328395025,1.189047619047619,7,1.108695652173913,1.5815133843822622,3.089435545385202,3.319266133399752,18.0,7.630952380952381,7.665650595195365,21,U,H,N,V
0,0.34523809523809523,0.13,0.5506898121104206,0.33794117647058824,4,0.56175,1.2285803512539093,2.3462121212121216,2.386732806510881,31.5,6.131764705882352,6.262953350475454,34,U,G,T,L
0,0.17647058823529413,0.21,0.34076271915987344,0.2223076923076923,6,0.20933333333333334,0.3208352195368178,2.6866043613707165,3.484375342221549,12.75,6.443076923076922,7.805407724365829,13,U,G,N,L
0,0.18181818181818182,0.12,0.5782089122613793,0.2825714285714286,4,0.2688679245283019,0.5106845344819745,1.7309043591411843,1.958522847785025,41.25,5.908571428571429,6.602848379501763,35,U,G,T,L
0,0.2903225806451613,0.1,0.5424339604498187,0.40791666666666665,12,0.3513793103448276,0.5087359976165791,2.812767170133941,3.7363574575725473,23.25,8.061666666666667,9.486840160553145,24,U,H,T,L
0,0.4,0.28,0.7189326133679724,0.5011111111111112,11,0.5836842105263158,0.801129004196937,2.4192307692307686,2.6943453827265946,30.0,7.241481481481482,7.719621206183083,27,U,H,N,V
0,0.27906976744186046,0.15,0.23475550031370138,0.18333333333333332,7,0.48536585365853663,1.3043275998785264,2.3830001833852927,2.693624395267766,32.25,7.05,7.46210134759232,24,U,G,T,L
0,0.1282051282051282,0.21,0.36965144689584567,0.2845945945945946,2,0.2845945945945946,0.36965144689584567,2.1261261261261253,2.8231110311568144,29.25,5.485405405405405,7.283626460384581,37,U,G,N,L
0,0.35,0.0,,,8,,,,,15.0,,,0,U,H,T,V
0,0.625,0.0,,,8,,,,,18.0,,,0,U,H,T,V
0,0.32,0.12,0.5761240659735882,0.40575757575757576,2,0.3985416666666666,0.5231166404383883,1.941145833333333,2.4436661005232194,37.5,6.38060606060606,7.896303699909985,33,U,H,T,L
0,0.5,0.18,0.8696770867937809,0.5158823529411765,5,0.48833333333333334,0.8517680573544724,2.6303030303030304,2.3508167366088064,15.0,6.070588235294117,5.184352021453881,17,I,H,N,V
0,0.39285714285714285,0.16,0.5773569086795446,0.37920000000000004,4,0.3661538461538461,0.5695898659426933,2.7457627118644066,3.089532512569232,21.0,6.6688,7.3764988985290305,25,U,H,T,L
0,0.5277777777777778,0.39,6.076966039891946,2.436875,4,2.2958823529411765,5.912644352173917,2.1576797385620914,2.1732995320775412,13.5,4.886875,4.751556543211217,16,I,H,N,V
0,0.17073170731707318,0.1,0.4938053039011625,0.36333333333333334,2,0.44153846153846155,0.5386656929348103,2.3081816402427093,2.7125590145846954,30.75,6.706666666666665,7.858502679761335,30,U,G,T,L
0,0.37735849056603776,0.0,,,2,,,,,39.75,,,0,U,H,T,V
0,0.4,0.4,0.7918624853168471,0.66875,10,0.5835714285714285,0.7611989290085801,2.954761904761905,2.608126178587469,22.5,7.843333333333334,6.395192941078727,24,U,H,N,V
0,0.06818181818181818,0.33,0.2867259400645194,0.21647058823529414,10,0.22095238095238096,0.26038250252090217,2.061437074829932,1.6983001334732326,16.5,5.332352941176471,3.90169118686334,17,I,G,N,L
0,0.2727272727272727,0.18,0.5377974085392928,0.44549999999999995,2,0.44549999999999995,0.5377974085392928,2.054666666666667,1.8846944002824808,16.5,6.164,5.654083200847443,20,I,H,T,L
0,0.047619047619047616,0.11,0.1974086508707166,0.1857894736842105,2,0.1857894736842105,0.1974086508707166,1.542982456140351,1.5324123219181158,15.75,4.628947368421053,4.597236965754349,19,I,G,T,L
0,0.47619047619047616,0.96,1.4622004190122084,0.8877777777777777,6,0.818,1.4001338281900428,1.7209366391184573,2.3059721317065267,15.75,6.914444444444445,8.57819892122036,18,U,H,N,V
0,0.09090909090909091,0.23,0.2947416352993709,0.26899999999999996,3,0.26899999999999996,0.2947416352993709,1.1974043715846994,1.0426054483408798,16.5,4.3825,3.8159359409276203,20,I,G,T,L
0,0.11904761904761904,0.28,0.6207517671422745,0.37575000000000003,4,0.36853658536585365,0.6146810594756023,1.5125386465132258,1.182543232814418,31.5,6.475499999999999,5.097566010437651,40,I,G,N,L
0,0.25,0.18,0.7587894494333909,0.42714285714285716,4,0.41909090909090907,0.7414651460254642,1.0979960899315737,1.0990382691081333,18.0,4.2352380952380955,4.1263053922942,21,I,G,T,L
0,0.375,0.26,3.418879086242917,1.0102777777777776,6,0.9671052631578948,3.3304686042290412,1.2005012531328323,1.215501089838173,30.0,5.306666666666668,5.116409455300241,36,I,H,N,V
0,0.7142857142857143,0.12,1.3326628057562626,0.7630769230769231,3,0.7630769230769231,1.3326628057562626,1.876602564102564,3.012757441033757,21.0,7.206153846153847,11.568988573569628,26,U,H,T,V
0,0.4642857142857143,0.0,,,11,,,,,21.0,,,0,U,H,T,V
0,1.0,0.0,,,2,,,,,21.0,,,0,U,H,T,V
0,0.6129032258064516,0.0,,,6,,,,,23.25,,,0,U,H,T,V
0,0.7027027027027027,0.21,1.8559435300015519,1.1702857142857142,2,1.1702857142857142,1.8559435300015519,1.4640250260688217,1.302277076061571,27.75,6.017142857142858,5.352358782613056,35,I,H,T,V
0,0.5652173913043478,0.0,,,2,,,,,17.25,,,0,U,H,T,V
0,0.8035714285714286,0.0,,,4,,,,,21.0,,,0,U,H,T,V
0,0.88,0.88,3.2793838509022457,1.758181818181818,5,1.6852173913043478,3.2230376264483755,2.540642722117202,3.3069509739756477,18.75,6.083636363636364,7.695202305861654,22,U,H,N,V
0,0.6,0.14,1.0012370681645115,0.7143999999999999,9,0.6521428571428571,0.9629328546371664,2.8928571428571432,3.408393864569884,22.5,7.5520000000000005,8.460984970242334,25,U,H,T,V
0,0.3,0.92,1.1518676345913392,0.550952380952381,6,0.5252173913043479,1.103135488114828,0.8704927536231883,0.8481889730690988,18.75,3.5523809523809526,3.1810342732543844,21,I,H,N,V
0,0.5384615384615384,0.0,,,5,,,,,29.25,,,0,U,H,T,V
0,0.4019607843137255,0.65,7.2395742000199705,3.300425531914894,6,3.169795918367347,7.115977471447593,1.4274000991124929,1.4014925611175566,38.25,6.644255319148936,6.422391449716765,47,U,H,N,V
0,0.8,0.21,,0.78,6,0.6966666666666668,0.3426854728950927,-0.004232804232804233,0.014662863979419067,3.75,-0.04,,1,I,H,T,V
0,0.7631578947368421,0.37,1.0398741035627843,0.7382857142857142,4,0.7177777777777777,1.032271036144816,1.7898550724637683,1.583792472432291,28.5,7.606857142857143,6.543799836679068,35,U,H,N,V
0,0.5454545454545454,0.43,1.6187482392481436,0.987,6,0.94125,1.5767540156303557,2.4586466165413534,2.2303091748704094,24.75,10.416,8.864195939574689,30,U,H,N,V
0,0.32051282051282054,0.42,0.4068056548781504,0.4537837837837838,2,0.4537837837837838,0.4068056548781504,1.7108043295093656,1.3538443421494633,29.25,7.134054054054054,5.645530906763262,37,I,H,N,L
0,0.2711864406779661,0.67,3.0589596050370176,0.9829166666666667,2,0.9156140350877193,2.8184057154608446,1.5804921107800949,1.3113611341428761,44.25,7.308333333333334,4.7832612987879175,48,I,H,N,V
0,0.3333333333333333,0.0,,,4,,,,,20.25,,,0,U,H,T,V
0,0.30434782608695654,0.87,0.9331187096590603,0.615,5,0.5885714285714285,0.9175199491797751,1.4056007226738931,1.4793365837729595,17.25,5.42,5.4920650895058065,20,I,H,N,V
0,0.6212121212121212,0.0,,,5,,,,,24.75,,,0,U,H,T,V
0,0.5714285714285714,0.16,0.7881216065219039,0.5476,5,0.5307692307692308,0.7769526270084842,1.6907051282051282,1.569865332906469,21.0,6.638399999999999,6.105434519071241,25,U,H,T,V
0,0.5135135135135135,0.0,,,5,,,,,27.75,,,0,U,H,T,V
0,0.6052631578947368,0.37,1.0354783634516322,0.7782352941176471,5,0.7527777777777778,1.0103511652510642,3.819794584500466,3.1504396873182046,14.25,14.365882352941176,11.145976324902815,17,U,H,N,V
0,0.20930232558139536,0.0,,,2,,,,,32.25,,,0,U,H,T,L
0,0.5666666666666667,0.0,,,4,,,,,22.5,,,0,U,H,T,V
0,0.4714285714285714,0.0,,,3,,,,,26.25,,,0,U,H,T,V
0,0.1,0.19,0.27785637776856353,0.26958333333333334,11,0.25107142857142856,0.26565557324830136,1.3929487179487179,1.1585928796324,22.5,6.0112499999999995,4.6302608739540325,24,I,G,T,L
0,0.41025641025641024,0.0,,,5,,,,,29.25,,,0,U,H,T,V
0,0.20634920634920634,0.0,,,5,,,,,47.25,,,0,U,G,T,L
0,0.5,0.59,1.0441085511893227,0.6528,4,0.6342307692307692,1.027385703918146,2.278044871794872,2.3139049208871962,21.0,8.923200000000001,9.02250460422899,25,U,H,N,V
0,0.3125,0.47,1.8483990615960317,1.0873333333333333,6,1.0519148936170213,1.816184052990934,1.0096798926586161,1.1760781752834146,36.0,4.673333333333334,5.256708268316001,45,I,H,N,V
0,0.9333333333333333,0.0,,,4,,,,,22.5,,,0,U,H,T,V
0,0.34782608695652173,0.1,1.1289986247719002,0.612,4,0.5861904761904762,1.1067496383124604,2.338108142986192,3.4200741611391785,17.25,9.029,12.809659965083096,20,U,H,T,V
0,0.3333333333333333,0.0,,,2,,,,,24.75,,,0,U,H,T,V
0,0.5833333333333334,0.51,2.8904579743679544,1.4288888888888889,4,1.2774468085106383,2.571688219054207,2.0367548399463296,2.715858685047476,36.0,9.533333333333333,13.132105913153675,36,U,H,N,V
0,0.125,0.1,0.6979988103007675,0.38368421052631585,9,0.345,0.6539240526748246,2.665689149560117,5.321832103116329,18.0,11.387368421052631,20.988077261495462,19,U,G,T,L
0,0.23529411764705882,0.73,8.392853642121047,3.614516129032258,4,3.5115625,8.276890529339955,1.5286069651741294,1.7327884548965975,25.5,6.3264516129032256,7.003656924962891,31,U,H,N,V
0,0.9047619047619048,0.33,1.2486591639043616,1.0394736842105263,2,1.0394736842105263,1.2486591639043616,2.7878787878787876,3.0469243907466437,15.75,10.12,11.060335538410317,19,U,H,N,V
0,0.8484848484848485,0.15,1.6687337411494305,1.2403333333333333,4,1.2025806451612904,1.6540958612727283,1.767321529630528,1.614747257067147,24.75,7.255999999999999,6.449956749387202,30,U,H,T,V
0,0.8448275862068966,0.72,1.6992132115957486,1.4715384615384617,5,1.4192592592592592,1.6882146371148017,2.417456215905828,3.6698601494700944,21.75,9.667692307692308,14.388865780927226,26,U,H,N,V
0,0.13636363636363635,0.34,0.41814717364048926,0.37666666666666665,6,0.349,0.4050588001499873,2.8404371584699453,3.127958730010162,16.5,11.435555555555554,11.620646039660832,18,U,G,T,L
0,0.2727272727272727,0.17,0.11843473187492642,0.19375,5,0.19333333333333333,0.11079259903080169,0.9169169169169168,0.3779491344757303,8.25,3.04,1.3447888841216467,8,I,G,T,L
0,0.625,0.29,0.9953513746282561,0.5907692307692308,5,0.5492857142857143,0.9688173939691334,1.382594417077176,1.0319689328062922,12.0,5.024615384615386,3.6445224090055466,13,I,H,T,V
0,0.9411764705882353,0.56,1.1322643363952285,1.0192857142857144,5,0.9693333333333334,1.1080966091628002,1.6615384615384614,2.216906910348106,12.75,6.228571428571428,7.916213991299374,14,U,H,N,V
0,0.8571428571428571,0.22,0.49641716328104535,0.434,3,0.434,0.49641716328104535,1.1339563862928348,0.7618590089785806,5.25,3.6400000000000006,2.4455674188212435,5,I,G,T,L
0,0.6538461538461539,0.34,1.5677097455057956,0.6946153846153846,5,2.9071052631578946,6.177362731210183,2.5307964154991796,3.176043756946253,29.25,11.710769230769232,14.976347464739703,26,U,H,N,V
0,0.21212121212121213,0.8,0.46170767645191224,0.4516129032258065,5,0.4384375,0.4602741775815662,2.193452380952381,2.671047622475565,24.75,9.014838709677418,10.727599256425066,31,U,H,N,L
0,1.1111111111111112,0.57,1.1872437066784642,0.8085714285714286,2,0.8085714285714286,1.1872437066784642,0.4805591961555265,0.21301202384765444,6.75,1.5714285714285714,0.69654931798183,7,I,H,N,V
0,0.58,1.42,3.421616570673861,2.108636363636364,4,2.0182608695652173,3.3709287257828957,1.5206956521739132,1.3437838251812013,18.75,5.941818181818181,5.022338325031703,22,I,H,N,V
0,0.56,0.0,,,4,,,,,18.75,,,0,U,H,T,V
0,0.4482758620689655,0.0,,,5,,,,,21.75,,,0,U,H,T,V
0,0.5,0.54,0.594593993248101,0.6514285714285714,4,0.6333333333333333,0.5960105464071683,2.095008051529791,2.317102523234482,28.5,8.904,9.631024378965888,35,U,H,N,L
0,0.2375,0.42,18.10462184449408,7.098918918918919,4,6.920526315789474,17.892115423004054,1.5077694235588972,1.3397183124260372,30.0,6.485405405405405,5.62396587758071,37,I,H,N,V
0,0.1875,0.71,0.5941829123538757,0.5466666666666666,5,0.5231818181818182,0.5902330965178997,1.7517106549364614,2.3042216624463903,18.0,6.798095238095238,8.678382118256616,21,U,H,N,L
0,0.8076923076923077,0.0,,,3,,,,,19.5,,,0,U,H,T,V
0,0.3333333333333333,0.48,0.8178910161419517,0.5657142857142857,4,0.5413636363636364,0.8063102053094374,3.0576735092864125,3.5464618672901413,18.0,11.883809523809523,13.295207586265992,21,U,H,N,V
0,0.32,0.1,0.8436824046997781,0.4,4,0.3826086956521739,0.8284937997864469,1.248927536231884,0.9671165878581136,18.75,4.861818181818182,3.607330679607102,22,I,G,T,V
0,0.34210526315789475,0.0,,,4,,,,,28.5,,,0,U,H,T,V
0,0.5294117647058824,0.38,1.8934712391090955,0.9983333333333333,8,0.8773333333333333,1.7016901961901068,0.9929724596391263,0.6829715520459707,12.75,3.6533333333333338,1.6859921995577847,12,I,H,N,V
0,0.3617021276595745,0.45,1.2108368741613698,0.8579411764705882,3,0.8568888888888888,1.2968875717414265,2.105870496346687,3.1877651372470015,35.25,8.35058823529412,9.58507455312416,34,U,H,N,V
0,0.6153846153846154,0.4,1.04020404561881,0.66625,3,0.66625,1.04020404561881,1.753968253968254,2.179459175207488,19.5,6.63,8.238355682284304,24,U,H,N,V
0,0.4583333333333333,0.0,,,5,,,,,27.0,,,0,U,H,T,V
0,0.4878048780487805,0.0,,,9,,,,,30.75,,,0,U,H,T,V
